positionX, positionY, positionZ, phaseX, phaseY, phaseZ, myocyte_index, flag 
40.782843,41.065685,51.065685,4.057071,4.059899,5.096669,0,0
40.500000,40.217157,50.782843,4.031615,4.031615,5.065556,0,0
41.348528,39.934315,49.934315,4.093841,4.037272,5.023130,0,0
40.782843,41.065685,50.782843,4.059899,4.082527,5.065556,0,0
40.782843,40.782843,51.065685,4.065556,4.065556,5.074042,0,0
40.500000,40.500000,50.782843,4.051414,4.028787,5.057071,0,0
39.934315,40.500000,50.782843,4.025958,4.054243,5.057071,0,0
39.934315,40.217157,50.500000,4.008988,4.040101,5.059899,0,0
41.065685,40.500000,49.934315,4.079698,4.051414,5.000503,0,0
40.782843,40.500000,49.934315,4.088184,4.034444,4.997674,0,0
39.651472,40.782843,50.782843,4.028787,4.071213,5.065556,0,0
40.782843,40.217157,50.782843,4.065556,4.037272,5.054243,0,0
40.782843,40.217157,50.500000,4.074042,4.042929,5.045757,0,0
39.651472,39.934315,49.934315,4.011816,4.028787,5.020302,0,0
41.065685,40.217157,50.217157,4.074042,4.054243,5.042929,0,0
40.217157,41.348528,50.500000,4.031615,4.105154,5.059899,0,0
40.217157,40.500000,50.217157,4.062728,4.057071,5.028787,0,0
39.934315,40.500000,51.065685,4.025958,4.037272,5.071213,0,0
40.500000,40.782843,50.782843,4.062728,4.082527,5.062728,0,0
40.500000,41.065685,50.500000,4.040101,4.091012,5.040101,0,0
40.500000,40.500000,50.217157,4.037272,4.065556,5.031615,0,0
41.348528,40.782843,50.217157,4.071213,4.074042,5.037272,0,0
40.217157,40.217157,49.934315,4.028787,4.031615,5.003331,0,0
39.651472,40.500000,50.500000,3.992017,4.040101,5.062728,0,0
41.065685,40.782843,50.500000,4.085355,4.054243,5.037272,0,0
40.782843,40.217157,50.500000,4.045757,4.065556,5.048586,0,0
39.934315,39.934315,51.065685,4.025958,4.017473,5.071213,0,0
39.651472,40.500000,51.348528,4.034444,4.048586,5.076870,0,0
40.782843,39.934315,50.782843,4.051414,4.028787,5.091012,0,0
41.065685,40.782843,50.217157,4.065556,4.065556,5.034444,0,0
40.782843,40.500000,50.782843,4.040101,4.071213,5.088184,0,0
41.348528,40.782843,50.500000,4.065556,4.079698,5.051414,0,0
40.500000,40.500000,50.217157,4.034444,4.042929,5.025958,0,0
40.217157,40.782843,49.651472,4.051414,4.076870,5.028787,0,0
41.065685,40.782843,49.934315,4.085355,4.051414,5.023130,0,0
40.217157,40.782843,50.782843,4.034444,4.068385,5.062728,0,0
39.651472,40.217157,50.500000,4.011816,4.017473,5.042929,0,0
40.500000,40.217157,50.500000,4.045757,4.045757,5.031615,0,0
40.217157,40.782843,51.065685,4.037272,4.040101,5.062728,0,0
41.065685,39.651472,49.368629,4.091012,3.997674,4.989189,0,0
40.500000,40.217157,50.500000,4.054243,4.048586,5.057071,0,0
39.934315,41.348528,49.934315,4.020302,4.093841,5.031615,0,0
40.500000,39.934315,51.065685,4.065556,4.008988,5.079698,0,0
40.217157,39.651472,50.500000,4.040101,4.003331,5.054243,0,0
40.782843,40.500000,50.217157,4.054243,4.068385,5.045757,0,0
